town,price,year
seaside park,530000.0,2020.0
seaside park,982500.0,2020.0
seaside park,1500000.0,2020.0
seaside park,675000.0,2020.0
seaside park,1565000.0,2019.0
seaside park,850000.0,2020.0
seaside park,545000.0,2020.0
seaside park,800000.0,2020.0
seaside park,1875000.0,2020.0
seaside park,850000.0,2020.0
seaside park,1565000.0,2020.0
seaside park,902000.0,2020.0
seaside park,1300000.0,2020.0
seaside park,639000.0,2020.0
seaside park,515000.0,2020.0
seaside park,610000.0,2020.0
seaside park,900000.0,2020.0
seaside park,1100000.0,2021.0
seaside park,850000.0,2020.0
seaside park,1400000.0,2020.0
seaside park,1425000.0,nan
seaside park,2200000.0,2020.0
seaside park,1700000.0,nan
seaside park,2650000.0,2020.0
seaside park,535000.0,2020.0
seaside park,489607.0,2021.0
seaside park,999999.0,nan
seaside park,935000.0,2021.0
seaside park,989000.0,2021.0
seaside park,1550000.0,2020.0
seaside park,1825000.0,2021.0
seaside park,800000.0,2021.0
seaside park,2100000.0,2021.0
seaside park,1895000.0,nan
seaside park,1325000.0,2021.0
seaside park,615000.0,2019.0
seaside park,505000.0,2021.0
seaside park,850000.0,nan
seaside park,1600000.0,2021.0
seaside park,865000.0,2021.0
seaside park,600000.0,2021.0
seaside park,695000.0,nan
seaside park,1099000.0,2021.0
seaside park,1280000.0,2021.0
seaside park,555000.0,2021.0
seaside park,785000.0,2021.0
seaside park,995000.0,2021.0
seaside park,540000.0,2021.0
seaside park,2500000.0,2021.0
seaside park,475000.0,2021.0
seaside park,995000.0,2022.0
seaside park,649900.0,2021.0
seaside park,570000.0,2021.0
seaside park,620000.0,2022.0
seaside park,655000.0,nan
seaside park,550000.0,2022.0
seaside park,2650000.0,2021.0
seaside park,650000.0,2022.0
seaside park,655000.0,2021.0
seaside park,875000.0,2022.0
seaside park,890000.0,2022.0
seaside park,1300000.0,nan
seaside park,1300000.0,2022.0
seaside park,611000.0,2022.0
seaside park,901000.0,2022.0
seaside park,748000.0,nan
seaside park,1450000.0,2022.0
seaside park,900000.0,2022.0
seaside park,1500000.0,2022.0
seaside park,850000.0,2022.0
seaside park,775000.0,2022.0
seaside park,1600000.0,2022.0
seaside park,975000.0,2022.0
seaside park,813000.0,2022.0
seaside park,650000.0,2022.0
seaside park,1050000.0,2022.0
seaside park,950000.0,2022.0
seaside park,574000.0,2022.0
seaside park,1515000.0,2022.0
seaside park,1040000.0,2022.0
seaside park,1399000.0,2022.0
seaside park,3200000.0,2022.0
seaside park,647000.0,2022.0
seaside park,700000.0,2022.0
seaside park,1200000.0,2022.0
seaside park,780000.0,2023.0
seaside park,855000.0,2022.0
seaside park,1390000.0,2022.0
seaside park,570000.0,2022.0
seaside park,999000.0,2022.0
seaside park,595000.0,2022.0
seaside park,850000.0,2022.0
seaside park,589000.0,2022.0
seaside park,960000.0,2022.0
seaside park,1065000.0,2023.0
seaside park,1450000.0,2023.0
seaside park,1200000.0,2023.0
seaside park,1399000.0,2023.0
seaside park,1100000.0,nan
seaside park,1050000.0,2023.0
seaside park,1299000.0,2023.0
seaside park,850000.0,2023.0
seaside park,1340000.0,2023.0
seaside park,2299000.0,2024.0
seaside park,610000.0,2023.0
seaside park,910500.0,2023.0
seaside park,2000000.0,2023.0
seaside park,2100000.0,2023.0
seaside park,1230000.0,2023.0
seaside park,790000.0,nan
seaside park,1400000.0,2023.0
seaside park,1250000.0,2023.0
seaside park,675000.0,2023.0
seaside park,625000.0,2023.0
seaside park,1600000.0,2023.0
seaside park,754900.0,2023.0
seaside park,1250000.0,2023.0
seaside park,950000.0,nan
seaside park,1250000.0,2023.0
seaside park,675500.0,2024.0
seaside park,640000.0,2024.0
seaside park,605000.0,2024.0
seaside park,759000.0,2024.0
seaside park,1750000.0,2024.0
seaside park,3025000.0,2024.0
seaside park,600000.0,2024.0
beach haven,390500.0,2016.0
beach haven,1608000.0,2018.0
beach haven,505000.0,2016.0
beach haven,540000.0,2017.0
beach haven,1200000.0,2017.0
beach haven,1200000.0,2017.0
beach haven,1300000.0,2017.0
beach haven,570000.0,2017.0
beach haven,600000.0,2017.0
beach haven,555000.0,2017.0
beach haven,805000.0,2018.0
beach haven,950000.0,2017.0
beach haven,695000.0,2017.0
beach haven,999999.0,2018.0
beach haven,2150000.0,2018.0
beach haven,1375000.0,2018.0
beach haven,1375000.0,2018.0
beach haven,1426000.0,2018.0
beach haven,620000.0,2018.0
beach haven,750000.0,2017.0
beach haven,1115000.0,2018.0
beach haven,700000.0,2014.0
beach haven,535000.0,nan
beach haven,362500.0,2008.0
beach haven,400000.0,2008.0
beach haven,345000.0,2008.0
beach haven,735000.0,2009.0
beach haven,495000.0,2009.0
beach haven,640000.0,nan
beach haven,600000.0,2009.0
beach haven,459000.0,2009.0
beach haven,410000.0,2010.0
beach haven,340000.0,nan
beach haven,351700.0,nan
beach haven,402500.0,2012.0
beach haven,650000.0,2008.0
beach haven,925000.0,nan
beach haven,1370000.0,2009.0
beach haven,995000.0,nan
beach haven,1157000.0,nan
beach haven,682000.0,2009.0
beach haven,465000.0,2009.0
beach haven,1095000.0,2009.0
beach haven,820000.0,2011.0
beach haven,375000.0,nan
beach haven,322500.0,2011.0
beach haven,750000.0,nan
beach haven,840000.0,nan
beach haven,659000.0,nan
beach haven,686000.0,nan
beach haven,455000.0,nan
beach haven,489000.0,2011.0
beach haven,800000.0,2011.0
beach haven,725000.0,nan
beach haven,814500.0,2012.0
beach haven,1365000.0,nan
beach haven,568825.0,nan
beach haven,648000.0,2013.0
beach haven,318000.0,2013.0
beach haven,700000.0,2019.0
beach haven,1525000.0,2019.0
beach haven,819000.0,2020.0
beach haven,4800000.0,2019.0
beach haven,1100000.0,2019.0
beach haven,779000.0,2020.0
beach haven,999900.0,2019.0
beach haven,4000000.0,2019.0
beach haven,1250000.0,2019.0
beach haven,3760000.0,2018.0
beach haven,810000.0,2019.0
beach haven,505000.0,2018.0
beach haven,775000.0,2019.0
beach haven,719000.0,2020.0
beach haven,1520000.0,2019.0
beach haven,709000.0,2020.0
beach haven,540000.0,2019.0
beach haven,570000.0,2019.0
beach haven,1318000.0,2019.0
beach haven,439000.0,2019.0
beach haven,1525000.0,2019.0
beach haven,805000.0,2019.0
beach haven,1995000.0,2020.0
beach haven,945000.0,2019.0
beach haven,729000.0,2020.0
beach haven,699000.0,2020.0
beach haven,2125000.0,2019.0
beach haven,699000.0,2020.0
beach haven,719000.0,2020.0
beach haven,652000.0,2019.0
beach haven,925000.0,nan
beach haven,450000.0,2019.0
beach haven,769000.0,2019.0
beach haven,435000.0,2019.0
beach haven,392500.0,2014.0
beach haven,350000.0,2014.0
beach haven,785000.0,2014.0
beach haven,1360000.0,2013.0
beach haven,580000.0,2014.0
beach haven,449000.0,2014.0
beach haven,905000.0,2018.0
beach haven,465000.0,2014.0
beach haven,375000.0,2014.0
beach haven,440000.0,2014.0
beach haven,300000.0,2013.0
beach haven,1360000.0,2014.0
beach haven,425289.0,2014.0
beach haven,678000.0,2014.0
beach haven,955000.0,2014.0
beach haven,333000.0,2015.0
beach haven,345000.0,2015.0
beach haven,507000.0,2019.0
beach haven,395000.0,2014.0
beach haven,645000.0,nan
beach haven,434999.0,2015.0
beach haven,999999.0,2015.0
beach haven,585000.0,2013.0
beach haven,850000.0,2015.0
beach haven,547500.0,2015.0
beach haven,1065000.0,2016.0
beach haven,552000.0,2015.0
beach haven,1375000.0,2017.0
beach haven,440000.0,2016.0
beach haven,525000.0,2015.0
beach haven,560000.0,2015.0
beach haven,470000.0,2016.0
beach haven,300000.0,2016.0
beach haven,627500.0,2016.0
beach haven,420000.0,2019.0
beach haven,675000.0,2016.0
beach haven,557500.0,2016.0
beach haven,996000.0,2019.0
beach haven,685000.0,2016.0
beach haven,623000.0,2016.0
beach haven,625000.0,2016.0
beach haven,675000.0,2022.0
beach haven,1650000.0,2016.0
beach haven,1549000.0,2016.0
beach haven,484500.0,2016.0
beach haven,709000.0,2020.0
beach haven,1729000.0,2018.0
beach haven,416500.0,2017.0
beach haven,615000.0,2017.0
beach haven,790000.0,2017.0
beach haven,747000.0,2019.0
beach haven,800000.0,2019.0
beach haven,1650000.0,2018.0
beach haven,640000.0,2018.0
beach haven,565000.0,2018.0
beach haven,965000.0,2018.0
beach haven,675000.0,2017.0
beach haven,422000.0,2018.0
beach haven,312500.0,2018.0
beach haven,665000.0,2018.0
beach haven,500000.0,2018.0
beach haven,750000.0,2018.0
beach haven,505000.0,2018.0
beach haven,475000.0,2017.0
beach haven,2300000.0,2019.0
beach haven,1145000.0,2018.0
beach haven,610000.0,2018.0
beach haven,450000.0,2018.0
beach haven,470000.0,2018.0
beach haven,490000.0,2018.0
beach haven,655000.0,2018.0
beach haven,810000.0,2018.0
beach haven,1100000.0,2018.0
beach haven,1550000.0,2018.0
beach haven,485000.0,2018.0
beach haven,920000.0,2018.0
beach haven,900001.0,2018.0
beach haven,999000.0,2019.0
beach haven,1700000.0,2018.0
beach haven,815000.0,2018.0
beach haven,1551870.0,2018.0
beach haven,625000.0,2018.0
beach haven,650000.0,2018.0
beach haven,865000.0,2018.0
beach haven,2240000.0,nan
beach haven,1875000.0,2021.0
beach haven,1280000.0,2019.0
beach haven,1086000.0,2019.0
beach haven,423000.0,2018.0
beach haven,1612500.0,2019.0
beach haven,585000.0,2019.0
beach haven,1375000.0,2018.0
beach haven,386000.0,2019.0
beach haven,697000.0,2019.0
beach haven,949000.0,2018.0
beach haven,345000.0,2019.0
beach haven,640000.0,nan
beach haven,1225000.0,2019.0
beach haven,700000.0,2019.0
beach haven,1575000.0,2019.0
beach haven,749900.0,2019.0
beach haven,2300000.0,nan
beach haven,880000.0,2018.0
beach haven,735000.0,2019.0
beach haven,535000.0,2018.0
beach haven,1810000.0,2019.0
beach haven,321000.0,2019.0
beach haven,729000.0,2020.0
beach haven,669000.0,2020.0
beach haven,1375000.0,2020.0
beach haven,650000.0,2019.0
beach haven,551000.0,2020.0
beach haven,669000.0,2020.0
beach haven,1100000.0,2019.0
beach haven,825000.0,2020.0
beach haven,630000.0,nan
beach haven,700000.0,nan
beach haven,739000.0,2020.0
beach haven,689000.0,2020.0
beach haven,689000.0,2020.0
beach haven,729000.0,nan
beach haven,1800000.0,2020.0
beach haven,999000.0,2020.0
beach haven,1300000.0,2020.0
beach haven,949999.0,2020.0
beach haven,2399000.0,2020.0
beach haven,999999.0,2020.0
beach haven,1975000.0,2020.0
beach haven,2199000.0,nan
beach haven,925000.0,2020.0
beach haven,1700000.0,2020.0
beach haven,875000.0,2020.0
beach haven,1699000.0,2020.0
beach haven,1850000.0,2020.0
beach haven,490000.0,2020.0
beach haven,635000.0,2020.0
beach haven,2600000.0,2020.0
beach haven,851000.0,2020.0
beach haven,675000.0,2020.0
beach haven,1366900.0,2020.0
beach haven,1485000.0,2022.0
beach haven,829000.0,2021.0
beach haven,1100000.0,2021.0
beach haven,555000.0,2021.0
beach haven,985000.0,2021.0
beach haven,1655000.0,2021.0
beach haven,1675000.0,2021.0
beach haven,2600000.0,2021.0
beach haven,851000.0,2021.0
beach haven,749999.0,2021.0
beach haven,1100000.0,nan
beach haven,475000.0,2021.0
beach haven,2900000.0,2021.0
beach haven,600100.0,2021.0
beach haven,450000.0,nan
beach haven,1150000.0,2021.0
beach haven,1075000.0,2022.0
beach haven,751000.0,nan
beach haven,999949.0,2022.0
beach haven,1050000.0,2022.0
beach haven,2050000.0,2022.0
beach haven,625000.0,2022.0
beach haven,1250000.0,2022.0
beach haven,1335000.0,2022.0
beach haven,2687500.0,2022.0
beach haven,490000.0,nan
beach haven,1275000.0,2022.0
beach haven,2875000.0,nan
beach haven,1450000.0,2022.0
beach haven,440000.0,2022.0
beach haven,2157600.0,2022.0
beach haven,5300000.0,2022.0
beach haven,2550000.0,2022.0
beach haven,965000.0,2022.0
beach haven,640000.0,2023.0
beach haven,1675000.0,2023.0
beach haven,1530000.0,2023.0
beach haven,1550000.0,2022.0
beach haven,825000.0,2024.0
beach haven,1185000.0,2024.0
beach haven,2300000.0,2024.0
beach haven,2030000.0,2023.0
beach haven,765000.0,2024.0
beach haven,625000.0,2023.0
island heights,333000.0,2017.0
island heights,538000.0,2017.0
island heights,420000.0,2017.0
island heights,735000.0,2019.0
island heights,775000.0,2017.0
island heights,317000.0,2017.0
island heights,385000.0,2019.0
island heights,453000.0,2018.0
island heights,635000.0,2017.0
island heights,446000.0,2018.0
island heights,450000.0,2017.0
island heights,335000.0,2018.0
island heights,400000.0,nan
island heights,360000.0,2009.0
island heights,1511250.0,2008.0
island heights,425000.0,2009.0
island heights,360000.0,2008.0
island heights,455000.0,2009.0
island heights,320000.0,2009.0
island heights,375000.0,2009.0
island heights,1260000.0,2011.0
island heights,1535000.0,2009.0
island heights,540000.0,2009.0
island heights,417000.0,2010.0
island heights,427000.0,2010.0
island heights,384900.0,2011.0
island heights,935000.0,2010.0
island heights,409300.0,2011.0
island heights,499000.0,2010.0
island heights,980000.0,2011.0
island heights,422000.0,2011.0
island heights,400000.0,2011.0
island heights,445000.0,2011.0
island heights,385000.0,2011.0
island heights,406250.0,2011.0
island heights,305000.0,2011.0
island heights,600000.0,2011.0
island heights,1135000.0,2011.0
island heights,481500.0,2012.0
island heights,311000.0,2011.0
island heights,473000.0,2012.0
island heights,358000.0,2012.0
island heights,615000.0,2012.0
island heights,329100.0,2012.0
island heights,625000.0,2012.0
island heights,360000.0,2012.0
island heights,336000.0,2012.0
island heights,400000.0,2013.0
island heights,375000.0,2013.0
island heights,1200000.0,2013.0
island heights,400000.0,2013.0
island heights,380000.0,2013.0
island heights,742500.0,2013.0
island heights,650000.0,2013.0
island heights,554000.0,2019.0
island heights,475000.0,2020.0
island heights,385000.0,nan
island heights,338000.0,2019.0
island heights,445000.0,2019.0
island heights,615000.0,2019.0
island heights,550000.0,nan
island heights,349900.0,2019.0
island heights,380000.0,2020.0
island heights,415000.0,nan
island heights,425000.0,2019.0
island heights,1135000.0,2014.0
island heights,318000.0,2020.0
island heights,455000.0,2011.0
island heights,460000.0,2013.0
island heights,355000.0,2013.0
island heights,540000.0,2015.0
island heights,360000.0,2014.0
island heights,540000.0,2019.0
island heights,420000.0,2014.0
island heights,950000.0,2013.0
island heights,345000.0,2014.0
island heights,1100000.0,2014.0
island heights,525000.0,2014.0
island heights,550000.0,2014.0
island heights,479000.0,2014.0
island heights,425000.0,2014.0
island heights,825000.0,2014.0
island heights,375000.0,2015.0
island heights,340000.0,2015.0
island heights,530000.0,2015.0
island heights,560000.0,2019.0
island heights,425000.0,2014.0
island heights,315000.0,2015.0
island heights,450000.0,2015.0
island heights,499000.0,2015.0
island heights,420000.0,2015.0
island heights,328000.0,2014.0
island heights,325000.0,2015.0
island heights,390000.0,2015.0
island heights,570000.0,2016.0
island heights,435000.0,2016.0
island heights,320000.0,2015.0
island heights,520000.0,2019.0
island heights,350000.0,2015.0
island heights,305000.0,2016.0
island heights,582000.0,2015.0
island heights,410000.0,2016.0
island heights,500000.0,2016.0
island heights,589900.0,2016.0
island heights,495000.0,2016.0
island heights,587000.0,2016.0
island heights,432000.0,2016.0
island heights,450000.0,2016.0
island heights,599000.0,2019.0
island heights,530000.0,2019.0
island heights,430000.0,2016.0
island heights,442500.0,2016.0
island heights,375483.15,2016.0
island heights,325000.0,2016.0
island heights,395000.0,2017.0
island heights,800000.0,2017.0
island heights,349500.0,2017.0
island heights,410000.0,2017.0
island heights,449000.0,2017.0
island heights,502000.0,2017.0
island heights,1369000.0,2017.0
island heights,550000.0,nan
island heights,532000.0,2019.0
island heights,375000.0,2019.0
island heights,345000.0,2019.0
island heights,540000.0,2018.0
island heights,699000.0,2018.0
island heights,350000.0,2018.0
island heights,300000.0,2018.0
island heights,339900.0,2018.0
island heights,325000.0,2018.0
island heights,335000.0,2018.0
island heights,385000.0,2018.0
island heights,485000.0,2018.0
island heights,800000.0,2017.0
island heights,535000.0,nan
island heights,385000.0,2018.0
island heights,595000.0,2018.0
island heights,415000.0,2018.0
island heights,596500.0,2018.0
island heights,665000.0,2018.0
island heights,505000.0,2019.0
island heights,658500.0,2018.0
island heights,525000.0,2019.0
island heights,535000.0,nan
island heights,665000.0,2019.0
island heights,685000.0,2019.0
island heights,1195000.0,2019.0
island heights,545000.0,2019.0
island heights,775000.0,nan
island heights,500000.0,2020.0
island heights,841999.0,2020.0
island heights,395000.0,2020.0
island heights,612000.0,nan
island heights,325000.0,2020.0
island heights,395000.0,2020.0
island heights,535000.0,2020.0
island heights,373000.0,2020.0
island heights,400000.0,2020.0
island heights,625000.0,2020.0
island heights,342000.0,2020.0
island heights,1100000.0,2022.0
island heights,379900.0,2020.0
island heights,734500.0,nan
island heights,724900.0,2020.0
island heights,660000.0,2020.0
island heights,1300000.0,2020.0
island heights,1075000.0,2020.0
island heights,527500.0,2020.0
island heights,650000.0,2020.0
island heights,300000.0,2020.0
island heights,592000.0,2021.0
island heights,800000.0,nan
island heights,750000.0,2022.0
island heights,475000.0,2020.0
island heights,450000.0,2021.0
island heights,735000.0,2021.0
island heights,4375000.0,nan
island heights,479999.0,2021.0
island heights,779000.0,2021.0
island heights,415000.0,2021.0
island heights,749000.0,2021.0
island heights,415000.0,2021.0
island heights,539000.0,2021.0
island heights,325000.0,2021.0
island heights,425000.0,2021.0
island heights,350000.0,2021.0
island heights,505000.0,2021.0
island heights,475000.0,2021.0
island heights,450000.0,2021.0
island heights,1225000.0,2021.0
island heights,599000.0,2021.0
island heights,950000.0,2021.0
island heights,300000.0,2021.0
island heights,320000.0,2021.0
island heights,380000.0,2021.0
island heights,999000.0,2022.0
island heights,440000.0,2022.0
island heights,325000.0,2021.0
island heights,2200000.0,2022.0
island heights,515000.0,2021.0
island heights,485000.0,2022.0
island heights,865000.0,2022.0
island heights,1100000.0,nan
island heights,1117500.0,2021.0
island heights,525000.0,2022.0
island heights,330000.0,2022.0
island heights,999000.0,2022.0
island heights,1051500.0,2022.0
island heights,999000.0,2022.0
island heights,979000.0,2021.0
island heights,560000.0,2022.0
island heights,589000.0,2022.0
island heights,445000.0,2022.0
island heights,825000.0,nan
island heights,650000.0,2022.0
island heights,490000.0,2022.0
island heights,999000.0,nan
island heights,732000.0,2022.0
island heights,410000.0,2022.0
island heights,722900.0,2022.0
island heights,595000.0,nan
island heights,720000.0,2022.0
island heights,540000.0,2022.0
island heights,545000.0,2023.0
island heights,500000.0,2023.0
island heights,1335000.0,2022.0
island heights,775000.0,2023.0
island heights,579000.0,2023.0
island heights,997000.0,nan
island heights,625000.0,2023.0
island heights,480000.0,2023.0
island heights,445000.0,2022.0
island heights,400000.0,2023.0
island heights,999000.0,nan
island heights,400000.0,2023.0
island heights,1700000.0,2023.0
island heights,525000.0,2023.0
island heights,949000.0,2023.0
island heights,680000.0,2023.0
island heights,442500.0,2023.0
island heights,4800000.0,2023.0
island heights,887500.0,nan
island heights,2995000.0,2023.0
island heights,465000.0,2023.0
island heights,951000.0,2023.0
island heights,685000.0,2024.0
island heights,665000.0,nan
island heights,785000.0,2023.0
island heights,397000.0,2024.0
island heights,690000.0,2024.0
ocean gate,320000.0,2018.0
